,Unnamed: 0,recid,late_Xfit,pred_takeup_prob,education,age,prev_earnings,allocated_trmt,earnings,pred_earnings,counterfac_pred_earnings,pred_pred_itt,pred_actual_itt,doubly_robust_lasso,Rlr1,doubly_robust_ols,Rlr1poly,doubly_robust_polyols,clstrs9,d_rob_ols_Xfit
7682,7645,317188,28786.0,0.6657126942720422,12,25,0,0,6102,10843.770460030382,12923.844498614224,2080.0740385838417,6821.844498614224,2080.0740385838417,1145.1081204831098,1145.1081204831098,-781.7794630474891,-781.7794630474891,4,18449
7683,7646,317189,-76337.0,0.6434434017976458,11,57,117,1,25262,9194.774408315394,9194.284258797614,0.4901495177800825,16067.715741202383,24101.328537044694,527.0087250636789,24411.713370714948,-3778.3084336182374,46906.440083073205,2,24334
7684,7647,317190,1841.0,0.5964082484335521,8,25,0,1,10029,10026.895080626477,6178.930569640959,3847.964510985517,3850.0694303590412,3851.1218900458025,2160.0157446039257,2071.6786792498237,538.641889612154,25432.6427027746,3,2195
7685,7648,317191,-13598.0,0.6487847971936084,12,42,167,1,490,12064.99893989612,10778.430684186287,1286.5682557098296,-10288.430684186287,-16075.930154134348,688.6697482657582,-16132.379930221477,420.77359502724715,8197.962239934941,2,-15798
7686,7649,317192,10652.0,0.6581987330590185,12,33,2000,0,12084,14026.305936744531,15334.13302822869,1307.8270914841596,3250.133028228693,1307.8270914841596,1053.4553052925767,1053.4553052925767,1398.931636695701,1398.931636695701,4,7298
7687,7650,317193,-2644.0,0.6819465675690637,14,39,0,1,11139,13555.868554621577,13144.514634790152,411.3539198314229,-2005.514634790152,-3213.9489121009387,252.94973641160686,-3037.531024145161,2893.0734981110436,21928.61899938329,2,-2753
7688,7651,317197,-2969.0,0.6979018382602381,15,32,2912,1,16650,18828.42316007769,20122.876559370296,-1294.4533992926008,-3472.876559370296,-4562.088139409143,378.2028213827616,-2877.966325872553,-211.72466365286164,19065.61247827156,4,-3110
7689,7652,317199,44376.0,0.5881531099469577,8,40,960,1,0,10464.755108619667,9380.065824241732,1084.689284377937,-9380.065824241732,-14612.443378551567,1809.357891623624,-13022.495923677545,-1148.051308574104,5472.315178872617,3,-13646
7690,7653,317201,-1232.0,0.6754463392730801,13,30,5200,1,19195,20648.091280293924,20508.784011242387,139.30726905153642,-1313.7840112423876,-2040.3296513893488,1087.2504833700332,-1040.4997604197706,216.3562191466453,20826.836704202142,1,-853
7691,7654,317202,-60543.0,0.6663612990463152,12,30,6000,1,33351,21027.400284256968,20394.400731766447,632.9995524905207,12956.599268233553,19118.39912610507,1392.2487369265655,20015.031488945104,755.6409264198303,42309.225354918395,1,20312
7692,7655,317204,-8510.0,0.5807908746152186,8,38,0,1,606,9293.53949913332,7583.026342666791,1710.5131564665307,-6977.02634266679,-11320.79609223345,1802.790070593624,-10444.92886987484,-1342.2233354158307,7618.177299982685,3,-10435
7693,7656,317207,-48038.0,0.6670854058078343,11,22,3146,0,26630,14980.510360917351,16674.945811052017,1694.4354501346716,-9955.05418894798,1694.4354501346716,1682.8962946629545,1682.8962946629545,2005.4276816800918,2005.4276816800918,4,-32019
7694,7657,317213,-46207.0,0.5927414174546339,8,27,0,0,17466,6423.53308709042,9951.06872575351,3527.5356386630897,-7514.931274246491,3527.5356386630897,2105.0579486023407,2105.0579486023407,439.2431256216042,439.2431256216042,3,-27182
7695,7658,317216,-15158.0,0.6657126942720422,12,25,0,1,639,12923.844498614224,10843.770460030382,2080.0740385838417,-10204.770460030382,-16347.192709337492,1145.1081204831098,-17691.02493389836,-781.7794630474891,6689.006022727,4,-17813
7696,7659,317220,-68050.0,0.6297618448252145,15,41,14000,0,47415,28767.16329520308,33115.606297580314,4348.443002377244,-14299.393702419678,4348.443002377244,841.5136160904549,841.5136160904549,-4235.178233043276,-4235.178233043276,1,-42470
7697,7660,317221,43499.0,0.6603230084122089,12,30,1140,0,4204,12756.15179708186,14303.524083957887,1547.372286876027,10099.524083957887,1547.372286876027,1080.7753007041556,1080.7753007041556,1026.0504167908439,1026.0504167908439,4,27741
7698,7661,317224,-15280.0,0.6560800198913389,12,31,0,1,0,12659.143625491897,10827.033117877658,1832.1105076142362,-10827.033117877658,-17156.604930623602,980.234732478355,-17902.805341186664,408.177992669698,6591.324659507231,4,-17657
7699,7662,317229,-129411.0,0.6601326459432536,12,31,1700,0,42739,13641.466196265868,15031.563015860518,1390.0968195946514,-27707.436984139484,1390.0968195946514,1089.1863459717895,1089.1863459717895,1305.8479573306995,1305.8479573306995,4,-85352
7700,7663,317235,-2379.0,0.6571763950207261,12,33,1468,1,12024,14593.659301592246,13182.476392448325,1411.1829091439213,-1158.476392448325,-2443.306043244448,1019.3598591875723,-2550.035500229949,1281.828510531297,21909.917207614584,4,-2684
7701,7664,317237,14430.0,0.63787813086014,12,38,15000,1,43120,32622.970696112177,29452.46896020495,3170.501735907227,13667.531039795049,18916.04569173896,1749.22021259135,17687.842755936268,-3855.5132522217323,34617.410635406406,1,18453
7702,7665,317238,-10785.0,0.6502635314396376,12,37,0,1,2760,12269.32366113512,10713.617090931657,1555.7065702034652,-7953.617090931655,-12708.278921499217,815.3613444736003,-13016.085748474969,677.2296672431186,11433.67566188717,2,-13302
7703,7666,317245,44698.0,0.6603961499962652,12,30,1172,0,3700,12809.379442403571,14348.141781956167,1538.7623395525952,10648.141781956168,1538.7623395525952,1082.8261546052108,1082.8261546052108,1041.6909314373588,1041.6909314373588,4,29691
7704,7667,317246,19420.0,0.6902783299174368,14,30,0,1,28603,14159.769974813624,14033.191600423068,126.57837439055584,14569.808399576932,21791.42341217012,500.2598184187391,22038.38958678729,1832.9104742376767,45376.97319099146,4,22052
7705,7668,317247,-137207.0,0.585573063792316,8,32,0,1,34620,9706.56703686422,6992.590854236746,2713.9761826274757,27627.409145763253,40084.125627331145,1967.6634585983775,39829.35153741346,-146.3203392681571,59983.19813375789,3,39759
7706,7669,317248,-113556.0,0.650998104800953,12,37,298,1,36669,12686.0421212083,11180.977951341765,1505.064169866535,25488.022048658244,37479.50098805408,834.4599214271547,37252.19849293903,821.378539850677,61723.493966853974,2,37107
7707,7670,317250,19407.0,0.6642708748040076,12,60,40,0,5462,9091.882309853889,9235.663745157864,143.78143530397574,3773.663745157865,143.78143530397574,185.9102578316906,185.9102578316906,-2913.4894047443736,-2913.4894047443736,2,12144
7708,7671,317252,55882.0,0.6638483885550462,12,26,0,0,0,10846.900595472856,12887.388801631188,2040.4882061583319,12887.388801631188,2040.4882061583319,1117.6292224823171,1117.6292224823171,-510.37422625300314,-510.37422625300314,4,37381
7709,7672,317254,-48627.0,0.7089339804661761,15,28,98,1,26241,15115.40812453524,16392.606318056416,-1277.1981935211752,9848.393681943584,15411.189619675964,307.77144846209563,16631.31505749089,1369.3064302884559,38398.87222614138,4,16776
7710,7673,317257,-71849.0,0.6483514527666644,12,40,11232,0,41059,25193.693797330987,27439.182731089648,2245.4889337586646,-13619.817268910352,2245.4889337586646,1452.7743697407861,1452.7743697407861,-2499.107862400349,-2499.107862400349,1,-45896
7711,7674,317258,-37586.0,0.6543043222144013,12,48,6120,1,26667,19630.01900984661,17867.45432379033,1762.564686056281,8799.545676209671,12318.036171286365,905.3192750412488,11989.506068991863,-141.41782183197938,35340.913157378025,2,11943
7712,7675,317261,-56246.0,0.6295421015096876,10,27,274,1,22579,11782.738262968163,8763.54734839801,3019.190914570154,13815.45265160199,19213.583520117907,1615.1645730697,17759.45448461129,-667.9611069536933,42756.11758231319,3,17667
7713,7676,317262,55216.0,0.6148478163162001,9,35,2189,1,344,13296.901346002107,11647.961671580524,1648.9396744215844,-11303.961671580524,-17780.412344581582,1771.791083234697,-17002.953816312267,498.7343983544743,5696.425993609806,3,-17355
7714,7677,317265,-233789.0,0.6584914270240227,10,29,9000,0,73636,23096.66155675082,23746.009759530294,649.3482027794707,-49889.990240469706,649.3482027794707,2119.4490002114762,2119.4490002114762,703.2542748821361,703.2542748821361,1,-155107
7715,7678,317266,-11384.0,0.6706828791061363,12,26,3000,1,7587,17065.756942311666,16022.605680599121,1043.1512617125445,-8435.605680599121,-13174.984151754954,1309.8967757060236,-13136.67662065455,1361.7623538072053,11229.255802549907,4,-13151
7716,7679,317269,5642.0,0.6917094784006397,14,29,0,0,12573,14117.783976667617,14208.558198710449,90.77422204283177,1635.5581987104486,90.77422204283177,527.7387164195334,527.7387164195334,1572.2413224138327,1572.2413224138327,4,4462
7717,7680,317271,-11329.0,0.6642093573982434,12,60,0,1,553,9179.708013234671,9046.173546642425,133.53446659224574,-8493.173546642425,-12806.52755325976,183.34669045537342,-13464.160643080137,-2948.491266145101,9796.973734771344,2,-14144
7718,7681,317274,16569.0,0.5804021896065988,8,39,0,1,20652,9210.444427639954,7670.415854105058,1540.0285735348943,12981.584145894942,18702.361932074964,1775.3111725928293,19748.52439557711,-1579.9127093666755,37524.13148601933,3,19724
7719,7682,317275,11502.0,0.6770912527398103,14,26,10135,1,37131,28245.161673562692,29692.465088096364,-1447.3034145336605,7438.534911903647,11881.4540751223,1259.7192943960035,14089.24862810299,-7366.339891213909,31103.914108271885,1,14512
7720,7683,317276,-13688.0,0.6466036536563959,11,31,1967,1,2730,14679.47405335372,12889.082341896441,1790.3917114572814,-10159.082341896441,-16133.8193685733,1360.0250642389055,-16317.202918230754,1132.2139176511935,8444.596314479626,4,-16438
7721,7684,317278,42148.0,0.6688372589349112,12,26,2000,1,5797,15677.22018984094,14334.126937415644,1343.0932524252948,-8537.126937415644,-13477.237032336116,1245.807591298124,-13824.30830325184,1022.7282561935699,10765.687877153847,4,-13961
7722,7685,317279,6760.0,0.6701657748205061,12,63,0,1,14380,8543.5177953047,8648.491247016795,-104.97345171209416,5731.508752983205,8649.749855330856,100.90999645299598,7649.699153275709,-3551.809005617761,30684.742122770556,2,6918
7723,7686,317280,68225.0,0.6730942443650678,12,26,5000,1,3916,19829.090225185304,19283.70702832746,545.3831968578452,-15367.707028327459,-23324.252140920107,1438.0751445218302,-22637.913255459986,1329.2066651943733,791.924317724146,1,-22486
7724,7687,317281,-16891.0,0.6375451004583925,10,31,3100,1,858,15530.789088157546,13786.696373316614,1744.092714840932,-12928.696373316614,-20265.090917395388,1686.3650162032611,-19968.795318560984,1655.351904551695,4675.728425566609,3,-20004
7725,7688,317284,-3227.0,0.6759293540782438,12,25,7000,1,19225,22609.249123885533,22510.66083154714,98.5882923383906,-3285.6608315471385,-4977.785393489903,1593.7324113384313,-3793.6031557173574,620.5122550979212,18414.850089437838,1,-4088
7726,7689,317285,47366.0,0.6944134520139011,16,38,5000,0,11061,23085.17354990586,22012.78483578962,-1072.3887141162413,10951.784835789618,-1072.3887141162413,93.42074439150385,93.42074439150385,-3939.051392090914,-3939.051392090914,1,32901
7727,7690,317288,10335.0,0.6726317319255395,12,22,240,0,10471,11265.698068592268,13352.482710027934,2086.7846414356663,2881.4827100279344,2086.7846414356663,1242.9262187433833,1242.9262187433833,-1463.4932318554038,-1463.4932318554038,4,7928
7728,7691,317290,47557.0,0.6748815806031166,12,24,3100,0,6186,16296.888774109522,17274.474104054672,977.58532994515,11088.474104054672,977.58532994515,1371.2634901484014,1371.2634901484014,1212.9779280551836,1212.9779280551836,4,31404
7729,7692,317293,12260.0,0.6606302579517315,12,34,5500,1,28621,20110.916007378568,19187.864739360568,923.0512680180001,9433.135260639423,13688.177256950137,1250.2885527194412,14416.528709454255,691.3783896153528,36859.546398364735,1,14323
7730,7693,317300,100662.0,0.6685799167937649,13,33,7082,1,0,23057.790949304508,22609.87222353216,447.918725772346,-22609.87222353216,-34138.76769818442,1125.4296344233298,-33218.687137415836,-939.2311999895282,-12588.840119563898,1,-33612
7731,7694,317301,-26344.0,0.6626311862816766,11,28,6779,0,26115,20681.96998598292,21472.137724993798,790.1677390108816,-4642.862275006199,790.1677390108816,1750.8589136121118,1750.8589136121118,1567.3547278788321,1567.3547278788321,1,-17496
7732,7695,317302,-26663.0,0.6488067396143427,12,43,200,0,17085,10776.377934089352,12009.883612473874,1233.5056783845212,-5075.116387526126,1233.5056783845212,663.305793350426,663.305793350426,319.2816491530175,319.2816491530175,2,-16890
7733,7696,317309,20880.0,0.6509630736792597,12,36,0,1,27834,12344.0101915509,10740.027664731573,1603.982526819329,17093.972335268427,24838.967239492973,842.8402424743927,24470.46098607308,687.2123080203493,48937.5629013021,2,24693
7734,7697,317310,17192.0,0.6567610641222449,9,26,8000,1,33795,21795.481966353607,21048.64526621633,746.8367001372826,12746.354733783672,18746.113750606863,2391.523415836153,20446.759502193014,3989.3968267119203,45106.40539011592,1,20764
7735,7698,317312,-13711.0,0.6654958230025162,12,60,960,1,0,10520.88329919129,10127.610246630258,393.27305256103136,-10127.610246630258,-15388.051896225903,244.87230748695947,-16211.13422778674,-2147.69394059501,7917.104137257091,2,-16311
7736,7699,317313,-13983.0,0.6220890227791588,10,42,1500,1,0,12477.618228857706,11276.836819578362,1200.7814092793415,-11276.836819578362,-17515.645934007214,1281.5544431419005,-16691.0200907452,-1247.8951048382914,5873.989349512482,2,-17126
7737,7700,317314,37804.0,0.6824616223490447,14,38,0,0,4488,13255.615682671565,13638.963626114939,383.3479434433757,9150.96362611494,383.3479434433757,280.42863441240115,280.42863441240115,2877.6278752522376,2877.6278752522376,2,26728
7738,7701,317316,57483.0,0.6727992347681591,12,24,2000,1,59877,15747.328736781148,14400.505012928092,1346.8237238530564,45476.49498707192,67541.33061868133,1300.7653872997093,67046.78516584425,725.2953189680684,91726.58403280773,4,67024
7739,7702,317317,-20439.0,0.6455932032056539,11,49,4856,1,0,17040.457788001775,15931.066572494343,1109.3912155074304,-15931.066572494343,-24451.295466495234,1050.5585539790718,-23942.44120907211,-1421.2126629163613,-636.5118714590099,2,-23729
7740,7703,317320,68082.0,0.6549198186712252,12,41,5000,0,2754,17609.285321701493,18869.675688233026,1260.3903665315304,16115.675688233025,1260.3903665315304,1025.891674509945,1025.891674509945,359.2051259288655,359.2051259288655,2,45568
7741,7704,317323,53817.0,0.6799313501206087,13,27,1000,0,2341,14168.475811270493,14969.068467739084,800.5926564685942,12628.068467739084,800.5926564685942,900.512602859224,900.512602859224,820.9251726099263,820.9251726099263,4,36506
7742,7705,317327,-626.0,0.6121224588250678,8,37,4000,1,12537,14945.23170216819,14262.779567529185,682.4521346390047,-1725.7795675291854,-2929.8954186132805,2086.6257062260283,-662.3554049376426,393.5976973693541,19970.057768845032,3,-999
7743,7706,317328,30727.0,0.6700393847969898,12,23,98,0,5748,11010.796656147431,13125.539827545152,2114.7431713977207,7377.5398275451535,2114.7431713977207,1206.3466565566705,1206.3466565566705,-1293.1049447296718,-1293.1049447296718,4,21022
7744,7707,317333,-69658.0,0.6548903015645019,12,34,900,1,28026,13738.848166466629,12235.99109897155,1502.8570674950788,15790.00890102845,22933.584817795137,955.4783044430897,22711.922969506737,1099.8539966327007,47223.76859188687,4,22696
7745,7708,317335,5111.0,0.6965908274496679,14,26,0,1,18219,14335.863510625059,14356.834065602992,-20.97055497793189,3862.1659343970064,5803.734179084475,610.1754104219091,5964.5765249794995,592.8978855930836,28191.721803326294,4,5844
7746,7709,317336,-10091.0,0.6912008395334119,16,30,7500,1,17730,25939.525144337553,28810.52470703752,-2870.9995626999653,-11080.524707037519,-15185.287279206297,473.4748894175973,-12090.224600307149,-11094.49278489108,6136.289822111834,1,-11316
7747,7710,317341,-3331.0,0.6525901865627792,12,36,672,1,13098,13283.223066097871,11802.078869422807,1481.1441966750644,1295.9211305771914,1203.309597528255,885.9081743965035,1024.229476778457,1000.607281986835,25514.443959026998,2,1253
7748,7711,317342,110724.0,0.6453954270576411,13,41,11980,0,3669,26039.577885593448,29050.44969931108,3010.871813717633,25381.44969931108,3010.871813717633,1219.507275646898,1219.507275646898,-2010.088955626721,-2010.088955626721,1,73987
7749,7712,317346,-232342.0,0.668911595896756,12,28,4500,0,69846,18314.37024580323,19058.26743783255,743.8971920293187,-50787.73256216745,743.8971920293187,1351.0727563162982,1351.0727563162982,1393.9696718669138,1393.9696718669138,1,-154800
7750,7713,317347,68007.0,0.6773420616859903,12,24,9000,1,9569,25365.403352324225,25639.388765995238,-273.9854136710128,-16070.388765995236,-23968.590442157347,1749.3896781550284,-22396.793055974733,-532.6558207971539,-1559.7688496742044,1,-22044
7751,7714,317349,-14812.0,0.6532988463499051,15,34,12000,1,18612,31031.91233089981,30375.37447736672,656.5378535330965,-11763.37447736672,-17973.330642816632,905.6875332801976,-17838.143063524523,-9670.249937070846,964.3298571162268,1,-17939
7752,7715,317350,1212.0,0.5920919707931329,8,30,450,0,8389,7593.528787075295,10443.615248572834,2850.086461497538,2054.6152485728344,2850.086461497538,2051.46138758352,2051.46138758352,896.4534878324192,896.4534878324192,3,1322
7753,7716,317351,2792.0,0.6948666315048129,14,27,0,1,13383,14296.492852735131,14279.51857961171,16.97427312342552,-896.5185796117073,-1353.265005979274,582.6965124211182,-1164.9702095685516,953.2307230534681,21363.116755333776,4,-1169
7754,7717,317357,-4138.0,0.6703414548242141,12,23,200,1,9627,13268.175070617152,11197.471241300449,2070.7038293167025,-1570.4712413004486,-3391.0587766090252,1212.8837533662754,-4857.4051282828,-1164.350023820005,19531.42788297193,4,-4595
7755,7718,317358,11967.0,0.6698106447224823,12,28,6000,1,29762,21121.725429500613,20629.098985875666,492.6264436249477,9132.901014124334,13453.038299374028,1447.2065329281506,14382.624958041206,895.8792273857615,36885.093367242596,1,14600
7756,7719,317361,-14290.0,0.6508007955164498,11,24,0,1,462,12233.25999407446,9345.932525492482,2887.3274685819756,-8883.932525492482,-14769.562522529714,1426.3139245141065,-16661.552296063262,-1477.3127122607566,8544.118091348877,4,-16789
7757,7720,317363,12294.0,0.6350512193782726,9,67,434,1,16722,6030.018325337754,8796.361805058501,-2766.3434797207465,7925.638194941499,13271.629032272622,779.9898285734671,15051.932075191868,-7444.299072200542,35612.00688612518,2,15923
7758,7721,317364,55693.0,0.6538907735176862,12,42,3541,1,3693,16759.12271950107,15545.527855819253,1213.5948636818175,-11852.527855819253,-18385.589215569784,904.9066564580228,-18067.000633138232,670.1271841427932,5643.121780936577,2,-18204
7759,7722,317366,94341.0,0.6781061834447446,12,24,6622,0,226,22049.213131114786,22125.91922451679,76.70609340200826,21899.91922451679,76.70609340200826,1596.9855976330327,1596.9855976330327,869.0372138297897,869.0372138297897,1,62872
7760,7723,317368,35503.0,0.6451650034860674,11,27,0,1,39051,12123.780789244322,9458.992730909318,2664.7880583350034,29592.00726909068,43055.61687446852,1343.8772305117309,41595.30750029258,-871.635890328188,66478.32018363607,4,41840
7761,7724,317369,22961.0,0.5867766161204861,8,31,0,0,3573,6883.977079559805,9762.194207504146,2878.217127944341,6189.194207504145,2878.217127944341,1995.14235659917,1995.14235659917,5.3314658521667315,5.3314658521667315,3,13733
7762,7725,317371,-264918.0,0.7294373861916194,16,25,0,0,80472,19014.8867993382,15820.793916601968,-3194.092882736228,-64651.20608339803,-3194.092882736228,130.2004963622894,130.2004963622894,-468.5007902125972,-468.5007902125972,4,-193601
7763,7726,317372,2274.0,0.6714451660035875,12,26,3500,0,16336,16852.572557975887,17758.344628493534,905.7720705176472,1422.3446284935346,905.7720705176472,1341.941367909978,1341.941367909978,1437.0360270073004,1437.0360270073004,4,1678
7764,7727,317374,5874.0,0.6629887529264168,12,32,5000,0,17184,18691.12536014913,19545.21787840608,854.0925182569554,2361.2178784060816,854.0925182569554,1273.2017565170754,1273.2017565170754,1051.985079436633,1051.985079436633,1,4439
7765,7728,317378,-16690.0,0.6317446251414168,10,36,3050,1,418,15146.256419549685,13710.173202544422,1436.08321700526,-13292.173202544422,-20656.301412319266,1545.7660669789038,-19906.660575431102,484.4390405105569,3566.2924630313923,3,-19935
7766,7729,317385,-60810.0,0.65905253310153,11,27,4000,0,30171,16330.314060620947,17688.78788528595,1358.4738246649995,-12482.21211471405,1358.4738246649995,1600.2339681433405,1600.2339681433405,2150.5341455676344,2150.5341455676344,4,-40270
7767,7730,317386,-18343.0,0.6544555946261283,12,41,6950,1,6304,21545.038162295717,20086.02297970683,1459.015182588886,-13782.022979706831,-21402.54206085469,1150.865584105355,-21083.98249261604,-453.09997131366265,604.6001857891753,1,-21538
7768,7731,317387,43473.0,0.6586877108971781,12,35,8000,1,12729,23464.064398545917,22438.902254146768,1025.1621443991498,-9709.902254146773,-15077.434453419732,1383.032615738408,-14290.438818600578,-826.7599399920655,6163.426848439101,1,-14525
7769,7732,317389,-25911.0,0.6519942714572996,12,43,1960,1,19045,14464.366800828182,13280.599802433899,1183.7669983942794,5764.400197566098,8054.716797152007,776.1027579083348,8243.291942127407,676.6498709680418,32466.008376609985,2,8343
7770,7733,317391,-6291.0,0.6742166991002663,12,22,800,1,9180,14134.747622887642,12293.715604382622,1841.0320185050186,-3113.7156043826217,-5591.089415826442,1278.81616201181,-6850.779384176378,-781.826492764063,17728.876618417882,4,-7011
7771,7734,317398,164028.0,0.6287304002517965,17,37,14000,1,0,34841.31910536703,33182.69062256437,1658.6284828026621,-33182.69062256437,-50603.35017524789,443.9753960332164,-52216.37170854818,-19403.6545127912,-25185.968455007955,1,-50969
7772,7735,317399,-16000.0,0.6893706127548058,13,23,4200,0,23064,19875.593973213647,19548.447514072825,-327.1464591408221,-3515.5524859271754,-327.1464591408221,1215.5135849676774,1215.5135849676774,-111.52706932272758,-111.52706932272758,4,-12515
7773,7736,317402,57490.0,0.6582955489761858,12,30,320,1,180,13158.7642168639,11379.661796392116,1779.102420471783,-11199.661796392116,-17689.043904824066,1028.2221694896762,-18396.41646820748,527.3814860906242,6141.474780575525,4,-18551
7774,7737,317403,-15012.0,0.7112856894359721,16,37,1043,1,20661,16622.51690019008,18329.49946028476,-1706.9825600946785,2331.5005397152413,4350.742089620202,-132.70126030977553,6074.455483325819,1676.308521121813,30367.143108659882,2,5783
7775,7738,317404,-2239.0,0.6593194844748252,11,28,4880,1,16127,18861.71721735144,17715.690440044462,1146.0267773069718,-1588.6904400444619,-2956.0490487201787,1629.1535524215033,-2413.3966231807103,2058.486113300455,21933.403444202915,1,-2651
7776,7739,317405,61610.0,0.6801868781032266,12,23,6000,1,68248,21304.56448382096,21174.91211347414,129.65237034681923,47073.08788652586,70544.80564461536,1584.601022932111,71489.35863078144,1138.328182826157,94784.72385993648,1,71231
7777,7740,317409,58220.0,0.6676785214507109,12,24,0,1,0,12957.497348571396,10838.474583441108,2119.0227651302885,-10838.474583441108,-17317.223257726804,1172.5870184839025,-18773.978199350306,-1084.7395857564698,5569.877581836672,4,-18942
7778,7741,317410,-12804.0,0.6551671420271272,12,54,49,1,0,10342.035941424936,9765.020753982531,577.0151874424048,-9765.020753982531,-14936.038724695,351.36044849611426,-15138.251283344563,-1651.2657748030829,8571.425718121161,2,-15711
7779,7742,317413,-1531.0,0.6815781852367696,14,47,0,1,11582,12724.282527695403,12126.801338681154,597.4811890142482,-544.8013386811544,-1115.9426025288558,33.11855240526529,-1377.4049005295685,2298.6078350724492,24075.49295790781,2,-1589
7780,7743,317416,18682.0,0.6699351349457398,12,24,800,1,28050,14075.402008526738,12280.536427400415,1794.8655811263236,15769.463572599585,22756.762568336217,1223.8583660102252,21703.12714672752,-207.12835982871002,46294.31916439174,4,21904
7781,7744,317418,3677.0,0.6553986844529602,11,22,71,1,14727,12391.923529388592,9392.743594216225,2999.179935172369,5334.256405783777,6501.794641089481,1485.8220526086511,4345.2280224972465,-1899.376480963149,29819.86192161828,4,4586
7782,7745,317420,63396.0,0.7270785901141369,17,46,0,0,318,16615.123240489695,15018.20838223129,-1596.914858258404,14700.20838223129,-1596.914858258404,-700.5832676845547,-700.5832676845547,1804.3298359012988,1804.3298359012988,2,45301
7783,7746,317422,-15384.0,0.6631751601719189,12,27,387,1,555,13389.124418126808,11526.48778466344,1862.6366334633688,-10971.48778466344,-17388.549993726847,1114.9528388473846,-18341.09994182931,97.25044751031963,6189.373666223877,4,-18426
7784,7747,317423,57971.0,0.65714794857366,12,31,400,1,0,13218.416256957049,11498.528445788324,1719.8878111687266,-11498.528445788324,-18107.736574266848,1005.8704062415164,-18701.75266814775,691.7847150800008,5843.294037675323,4,-18854
7785,7748,317428,-115633.0,0.6670505616455402,12,26,1200,0,39684,12956.557590026248,14563.272313165116,1606.714723138868,-25120.72768683488,1606.714723138868,1194.5362437718013,1194.5362437718013,554.6107884046669,554.6107884046669,4,-77517
7786,7749,317429,-21178.0,0.6609421149262813,12,33,4000,1,657,18106.69194840084,17103.202889364777,1003.4890590360628,-16446.202889364777,-25171.0488635652,1181.6336741083794,-24657.87207989362,1300.0004946399831,-1190.8618643628254,1,-24756
7787,7750,317431,70466.0,0.6549139496728787,12,41,5882,1,3358,20082.16145018454,18749.09578304924,1333.0656671353065,-15391.095783049232,-23753.176508141503,1082.4183351577158,-23369.793129629936,19.088474864824096,-984.4237398009843,1,-23429
7788,7751,317436,109650.0,0.6865472732928294,13,22,9000,1,520,26135.738833654683,27497.388976620485,-1361.650142965802,-26977.388976620485,-39785.258393447824,1550.6205681264069,-37638.62549016569,-3260.6017906552947,-18348.57957272444,1,-38177
7789,7752,317450,-40615.0,0.6582484086972161,12,36,7000,1,29962,22029.414816822202,20966.93935102253,1062.4754657996748,8995.060648977465,12961.35324056636,1291.4645333297121,13680.882764254082,-262.4392851887278,34965.39511277183,1,13244
7790,7753,317451,44007.0,0.6274584121671831,10,31,1000,0,2186,10245.95996331821,12607.97253368511,2362.0125703669,10421.97253368511,2362.0125703669,1551.777728946667,1551.777728946667,233.24107302891392,233.24107302891392,3,26934
7791,7754,317452,-7670.0,0.6676785214507109,12,24,0,1,6994,12957.497348571396,10838.474583441108,2119.0227651302885,-3844.474583441108,-6826.223257726805,1172.5870184839025,-8282.978199350306,-1084.7395857564698,16060.87758183667,4,-8451
7792,7755,317456,-9258.0,0.6444628802526662,11,54,2000,1,4515,12339.73926723448,11826.961329461585,512.7779377728966,-7311.961329461585,-11224.330963078826,730.1253533061391,-10843.190967310213,-2283.735370433302,12816.552283934943,2,-10393
7793,7756,317460,59319.0,0.6605669046634278,12,29,12506,1,74511,29884.62974656341,29299.15107380408,585.4786727593272,45211.84892619592,67525.03405291421,1836.6918686851748,68635.6999504711,-3872.234656228713,85718.47009934156,1,68651
7794,7757,317468,-54198.0,0.6542079530282745,11,30,4100,0,28311,16376.07662394404,17690.343832838793,1314.2672088947493,-10620.656167161209,1314.2672088947493,1524.2061925817545,1524.2061925817545,1772.8386065068582,1772.8386065068582,4,-35214
7795,7758,317470,97566.0,0.6952397475026372,16,36,5200,0,0,23967.963238028125,22440.25115608106,-1527.7120819470654,22440.25115608106,-1527.7120819470654,161.19637727466397,161.19637727466397,-4851.080610159434,-4851.080610159434,1,66927
7796,7759,317471,-10234.0,0.6801028542675186,12,23,5835,1,12450,21078.134235871534,20909.376868504954,168.75736736657927,-8459.376868504954,-12773.44398644072,1574.0263075048097,-11878.075596847093,1183.4581244070687,11519.381793152781,1,-11965
7797,7760,317474,63347.0,0.6698958654902671,12,25,1600,1,318,15157.041110878496,13675.068306342906,1481.9728045355914,-13357.068306342906,-20776.588861782155,1247.6508155357533,-21368.3142417427,650.0828111975006,3286.9090215839587,4,-21325
7798,7761,317476,-63831.0,0.6632550755174524,12,29,1800,1,28407,15271.683066422736,13886.484122483027,1385.1989439397075,14520.515877516973,21088.174344305604,1150.5530604141675,20863.52515658456,1232.6707040299807,45371.39343265472,4,20853
7799,7762,317479,-9724.0,0.6555452820518128,12,34,1200,1,5559,14157.270578645703,12713.706624670407,1443.5639539752976,-7154.706624670406,-11453.84191399326,974.7050597654616,-11587.787525714073,1205.2906612292204,12893.087880746394,4,-11729
