,recid,education,age,prev_earnings,allocated_trmt,earnings,clstrs9,Rlr1,d_rob_ols_Xfit
5848,313153,8,76,2400,0,11394,2,912.4059891424731,-9088
5849,313156,10,27,0,1,8530,3,1597.604136541935,-2852
5850,313157,9,32,600,1,26500,3,1752.390063212917,24607
5851,313160,10,42,1950,1,0,2,1310.3945761254581,-17199
5852,313162,12,36,9100,1,13866,1,1426.0518205863082,-14948
5853,313164,12,47,1500,1,2271,2,636.7061410775277,-15468
5854,313165,12,46,7166,1,33918,1,1027.314357933501,20494
5855,313168,13,23,16,1,7878,4,947.3644374050145,-8488
5856,313170,12,28,0,0,84,4,1062.6714264807342,35783
5857,313171,13,28,400,1,6145,4,834.5801942136895,-11360
5858,313173,12,30,0,1,11469,4,1007.7136304791475,-573
5859,313176,8,29,0,0,0,3,2050.100152600756,23910
5860,313178,12,38,0,1,51,2,787.8824464728095,-16740
5861,313179,11,29,3500,0,14525,4,1513.2315799378066,3765
5862,313180,8,36,2200,1,0,3,1998.7440722925949,-15922
5863,313183,13,36,0,0,13143,2,589.1133364441866,-1923
5864,313184,11,41,7000,0,47013,1,1407.796949355954,-81606
5865,313185,12,45,7480,0,3229,1,1074.9172598383739,51696
5866,313187,14,34,9000,1,2851,1,967.1468860866953,-34172
5867,313191,10,41,1050,0,8268,2,1280.1932081591367,6945
5868,313192,12,40,8896,1,21413,1,1303.0620349639248,-3064
5869,313194,12,30,7457,1,0,1,1485.6266786088781,-32975
5870,313197,9,28,1440,1,3843,3,1916.1405701187268,-11154
5871,313198,13,36,3440,1,7083,2,809.5801308073715,-14814
5872,313199,9,36,0,0,0,3,1604.0209605650061,25003
5873,313200,12,22,2800,1,0,4,1406.9945308276165,-24428
5874,313204,12,37,0,0,16674,2,815.3613444736002,-15137
5875,313205,12,34,0,1,9478,2,897.7980384759776,-3547
5876,313208,14,36,3000,1,26384,2,527.6539836376942,13570
5877,313209,12,33,700,1,0,4,970.1393655623015,-18860
5878,313210,13,44,5329,0,16017,2,710.8134161475609,9201
5879,313212,8,23,0,0,3054,3,2214.9735406055097,16388
5880,313216,12,31,1800,0,6780,4,1095.595264412581,22921
5881,313217,12,28,600,0,15381,4,1101.1249371254762,-7022
5882,313221,9,22,0,1,0,3,1988.7255325760998,-14901
5883,313225,9,29,180,1,23065,3,1807.9092997639764,20262
5884,313226,14,22,3360,1,352,4,935.4306620356328,-28318
5885,313228,12,42,2340,0,0,2,827.9355459841299,42016
5886,313232,12,32,7363,0,34827,1,1424.6444992729485,-40248
5887,313236,12,23,4000,1,22406,4,1456.422654116308,6983
5888,313237,8,30,0,1,162,3,2022.6212545999624,-12633
5889,313239,11,37,29000,0,71821,1,2927.6745983329893,-63039
5890,313242,12,22,4000,0,4381,4,1483.9015521170986,41174
5891,313243,12,28,0,1,0,4,1062.6714264807342,-18102
5892,313244,13,22,150,0,714,4,983.4312861164672,39325
5893,313245,10,30,0,1,0,3,1515.1674425395559,-15534
5894,313246,11,34,178,1,8036,2,1162.9328193307883,-4233
5895,313250,10,47,600,0,8836,2,1086.479687170824,1920
5896,313251,12,34,6960,1,144,1,1343.8587619549835,-30906
5897,313252,9,42,0,0,0,3,1439.1475725602504,23363
5898,313263,10,26,0,0,3035,3,1625.0830345427257,22442
5899,313269,13,34,3640,0,8876,1,877.3557636905389,25537
5900,313271,16,25,1200,1,6305,4,207.10751765177338,-17536
5901,313272,11,23,13000,1,27261,1,2286.9522198176346,-1991
5902,313278,12,26,5700,1,16725,1,1482.9375736073634,-5025
5903,313279,12,31,0,0,0,4,980.234732478355,35385
5904,313280,14,38,0,1,522,2,280.42863441240115,-18958
5905,313281,13,24,3000,1,41779,4,1111.1276656774025,36339
5906,313284,11,40,5123,1,17301,2,1314.980448223112,324
5907,313288,14,23,140,0,10427,4,701.5845902413912,12877
5908,313290,10,26,4283,1,11383,3,1899.5770113617727,-7049
5909,313291,12,29,4000,1,31037,4,1291.5492661115532,20531
5910,313295,10,33,0,1,12919,3,1432.7307485371784,4165
5911,313296,9,23,1000,0,1462,3,2025.3358189832106,29367
5912,313300,17,57,3500,1,25378,2,-778.5390002656168,9577
5913,313304,12,43,98,1,33220,2,656.7686965408211,33575
5914,313308,8,37,4592,1,723,3,2124.5665033955065,-19927
5915,313309,12,53,0,1,9318,2,375.6989764609207,-1312
5916,313310,9,25,0,0,1020,3,1906.2888385737224,25400
5917,313314,12,27,0,1,29749,4,1090.1503244815267,26485
5918,313315,12,52,1000,0,216,2,467.26705886961645,33116
5919,313316,12,42,0,1,0,2,677.9668544696378,-16189
5920,313317,16,54,5700,1,34464,2,-301.3791945356461,19816
5921,313318,15,31,10500,1,23484,1,891.9904506707207,-8540
5922,313319,9,36,0,1,0,3,1604.0209605650061,-13067
5923,313321,10,30,0,1,4014,3,1515.1674425395559,-8991
5924,313323,13,32,8000,1,18613,1,1211.7424037105811,-6907
5925,313324,12,23,1600,0,47209,4,1302.6086115373382,-97466
5926,313327,13,29,0,1,47223,4,781.4656224497357,51062
5927,313329,12,35,296,1,20856,2,889.2895390599242,13487
5928,313331,12,31,1000,1,24404,4,1044.3239168862583,16561
5929,313333,12,23,3000,0,30978,4,1392.3334697084028,-43202
5930,313335,11,25,800,0,2392,4,1450.1063740396366,30697
5931,313337,12,40,160,1,10818,2,743.1789199764862,-891
5932,313339,8,42,0,1,3603,3,1692.8744785904528,-5455
5933,313341,12,29,0,1,157,4,1035.1925284799418,-18012
5934,313342,12,47,1021,1,10744,2,606.0074217461424,-1756
5935,313343,13,27,480,1,32984,4,867.1862269671146,28611
5936,313344,15,38,3000,1,0,2,218.96928160590323,-27164
5937,313345,12,24,2000,1,13534,4,1300.765387299709,-2379
5938,313347,12,41,8700,1,21509,1,1263.0216568191863,-1791
5939,313348,12,30,3000,0,2526,4,1199.9811837028556,40526
5940,313353,12,29,412,0,30678,4,1061.5972724559979,-53850
5941,313355,10,26,5634,1,44177,1,1986.1614994968477,39293
5942,313358,10,34,2771,1,1881,3,1582.8429805306841,-17604
5943,313362,12,32,0,1,0,4,952.7558344775625,-17978
5944,313365,12,27,250,1,21842,4,1106.172620583502,14009
5945,313367,12,26,6000,1,10731,1,1502.1643289297317,-14493
5946,313370,11,35,2726,1,30942,2,1298.7531632013324,24851
5947,313372,14,34,3360,0,0,4,605.6838860261232,54413
5948,313374,12,33,3299,1,49046,4,1136.7071558384414,49432
5949,313377,12,53,500,0,12753,2,407.7435686648714,-4889
5950,313378,17,31,2079,1,19007,4,-155.15838328863902,-407
5951,313379,12,22,700,1,45474,4,1272.4072435710186,48009
5952,313380,13,39,3780,1,16288,2,748.9337595036814,-1554
5953,313384,14,39,0,1,0,2,252.94973641160686,-19780
5954,313385,12,22,9000,1,28873,1,1804.3474741566133,6977
5955,313388,8,35,480,0,4046,3,1915.989573111794,12109
5956,313389,11,22,100,1,9000,4,1487.6806389564827,-4125
5957,313391,11,36,7500,1,26813,1,1577.236031563869,9730
5958,313394,8,36,0,1,4929,3,1857.7478665952085,-4203
5959,313395,12,28,7017,1,0,1,1512.3852334709882,-32019
5960,313399,8,34,0,1,1517,3,1912.7056625967925,-8996
5961,313400,13,37,0,1,12928,2,561.6344384433942,620
5962,313402,12,29,6000,1,51801,1,1419.7276349273598,47254
5963,313403,9,47,288,1,27169,2,1320.2107676657624,28567
5964,313406,12,22,6000,0,29057,1,1612.0799209329016,-24982
5965,313408,11,29,2500,1,1239,4,1449.1423955299033,-19885
5966,313410,10,35,0,0,2094,3,1377.7729525355935,22997
5967,313411,12,28,1597,1,11897,4,1165.0218539801554,-3512
5968,313414,14,30,10000,1,39507,1,1141.1516624977667,18324
5969,313416,12,22,4536,1,9614,4,1518.2533549597356,-13804
5970,313417,12,44,1948,1,34188,2,747.8547896946475,31354
5971,313418,12,34,0,1,972,2,897.7980384759776,-16225
5972,313420,12,52,250,0,0,2,419.2001705636885,32624
5973,313424,11,50,7000,0,7390,2,1160.48686734882,34145
5974,313426,10,25,2000,0,2815,3,1780.7403013593248,31146
5975,313427,10,25,6000,1,40566,1,2037.0970389909344,33050
5976,313429,14,28,0,0,42169,4,555.2176144203258,-84063
5977,313430,12,31,140,1,7260,4,989.2072182954598,-7465
5978,313431,12,37,5100,1,23790,1,1142.2161849539043,8450
5979,313434,12,28,0,0,7277,4,1062.6714264807342,15046
5980,313436,11,46,0,1,22917,2,821.7781684966722,20234
5981,313438,14,31,6000,1,42942,1,857.3160268653628,31921
5982,313440,12,26,5460,0,6309,1,1467.5561693494674,39285
5983,313441,13,31,10497,1,11511,1,1399.2519951779032,-22545
5984,313442,13,35,2300,1,18264,2,763.9973585831558,4041
5985,313443,12,31,5000,0,6167,1,1300.680654517866,36909
5986,313446,12,27,0,1,21250,4,1090.1503244815267,13310
5987,313447,14,28,0,1,38661,4,555.2176144203258,36924
5988,313450,13,33,1300,1,25186,4,754.8659701768374,15933
5989,313453,13,29,15,1,5830,4,782.4269602158547,-10754
5990,313454,8,24,4000,1,0,3,2443.8513802363286,-20875
5991,313456,13,23,2400,0,14989,4,1100.1530530334549,5072
5992,313457,10,35,1000,0,5979,3,1441.8621369434968,15308
5993,313459,14,69,0,0,0,2,-571.417203612169,31724
5994,313460,12,37,10000,1,45294,1,1456.253188552626,30087
5995,313461,11,23,0,1,0,4,1453.792822514899,-17235
5996,313462,9,27,6000,0,15006,3,2235.8661490195555,7158
5997,313463,12,26,4000,0,18446,4,1373.9859601139287,-2113
5998,313465,14,39,0,1,2265,2,252.94973641160686,-16383
5999,313467,9,42,925,1,19257,3,1498.4300681375607,14191
6000,313468,12,30,15000,1,31967,1,1969.051396597686,15
6001,313470,12,37,1152,1,38633,2,889.1920849115049,38509
6002,313476,9,41,0,1,20574,3,1466.6264705610429,18435
6003,313477,9,32,7000,0,23561,3,2162.5608434234928,-16286
6004,313482,11,36,342,1,8546,2,1118.4856495720996,-3755
6005,313485,12,37,2200,1,15364,2,956.3575501709856,1379
6006,313486,14,42,15000,0,10095,1,1131.850808527768,69878
6007,313487,14,52,0,0,15795,2,-104.27593759869524,-11229
6008,313488,11,22,6900,1,15792,1,1923.4870929302197,-7732
6009,313491,9,27,0,1,252,3,1851.3310425721393,-13612
6010,313493,12,27,1087,0,12453,4,1159.815267932916,3595
6011,313494,15,32,4000,1,30779,1,447.93185401855953,16521
6012,313495,10,44,3000,1,15483,2,1322.7304237521694,3617
6013,313498,10,28,996,1,0,3,1633.958066211413,-17335
6014,313499,10,30,9380,1,9360,1,2116.323992285681,-20591
6015,313500,17,35,0,1,35412,2,-398.31538967583583,28458
6016,313502,11,23,180,0,135,4,1465.328875708321,35521
6017,313510,12,44,0,1,48,2,623.0090584680529,-15844
6018,313517,12,33,0,1,15034,4,925.2769364767701,5131
6019,313518,12,31,96,1,9487,4,986.3872941815134,-4040
6020,313519,9,25,3340,0,12255,3,2120.346714496118,5236
6021,313520,11,25,6000,0,16904,1,1783.3701329607284,7315
6022,313523,11,24,0,1,2883,4,1426.3139245141065,-13159
6023,313527,11,28,5104,0,2670,1,1643.5095297288753,46195
6024,313529,12,40,0,1,3144,2,732.9246504712228,-12091
6025,313531,12,27,0,1,0,4,1090.1503244815267,-18515
6026,313533,13,27,13800,1,15894,1,1720.854163280379,-24543
6027,313534,12,34,0,1,0,2,897.7980384759776,-17282
6028,313535,15,25,5435,0,18459,1,732.252119649449,11824
6029,313536,11,30,10600,1,31813,1,1940.7858912331212,10419
6030,313539,12,28,3000,0,7329,4,1254.9389797044405,26597
6031,313540,12,23,10000,1,70001,1,1840.9577605637242,66529
6032,313542,11,66,396,0,1973,2,297.5795255063513,21602
6033,313543,14,37,336,1,86863,2,329.4414983742481,109548
6034,313544,11,32,240,1,23850,4,1221.8641447656628,18664
6035,313545,9,24,0,1,108,3,1933.7677365745149,-13979
6036,313547,13,33,3200,1,20843,4,876.6354205518546,5919
6037,313549,12,32,4200,0,7092,1,1221.9304089907528,31368
6038,313552,8,51,0,1,237,3,1445.5643965833206,-10266
6039,313554,12,30,2809,1,7617,4,1187.7401494809474,-12161
6040,313555,12,31,0,0,15586,4,980.234732478355,-11372
6041,313556,12,32,1000,1,0,4,1016.8450188854658,-19629
6042,313557,16,30,2100,0,5366,4,127.39329361492128,39301
6043,313559,16,33,2440,0,30327,4,66.74692231123481,-34015
6044,313560,11,33,2025,0,0,4,1308.7844409329773,40172
6045,313562,11,27,0,0,332,4,1343.8772305117309,33376
6046,313564,10,34,14000,0,34862,1,2302.500432247023,-16955
6047,313566,15,34,1886,1,22185,4,257.48952217866827,7603
6048,313569,18,35,0,1,8784,2,-652.0422957060437,-12985
6049,313571,13,34,2936,1,41889,4,832.2369778673747,38002
6050,313572,11,66,0,1,6603,2,272.20020848082095,-2075
6051,313573,8,38,2300,0,11217,3,1950.1951947318012,-1454
6052,313576,11,24,0,1,0,4,1426.3139245141065,-17115
6053,313577,12,23,1800,1,0,4,1315.4264484189207,-22638
6054,313578,12,24,2275,0,7560,4,1318.389913011879,23987
6055,313579,16,32,5000,0,5092,1,258.294132396255,51242
6056,313580,14,33,9367,1,33957,1,1018.146514765187,12420
6057,313585,11,29,0,1,6735,4,1288.919434510146,-6869
6058,313587,12,68,0,1,0,2,-36.48449355096818,-13399
6059,313588,12,31,2700,1,18137,4,1153.275530379693,3900
6060,313590,11,29,3600,1,1054,4,1519.640498378596,-22243
6061,313591,12,28,7000,0,29322,1,1511.295717336052,-24269
6062,313593,11,22,1500,1,55677,4,1577.4054971275455,63023
6063,313595,14,25,0,1,15173,4,637.6543084227014,1144
6064,313598,9,29,2000,0,2583,3,1924.551615386361,27403
6065,313599,15,35,10480,1,11304,1,780.7930749793923,-24810
6066,313601,12,27,1200,1,1785,4,1167.0573457710107,-18142
6067,313602,9,60,3000,1,0,2,1136.794961769694,-15754
6068,313603,12,24,9900,1,38233,1,1807.0699441221404,19503
6069,313605,13,38,5800,1,26970,1,905.8728100084409,10123
6070,313607,7,48,0,0,35117,3,1781.727996615904,-89637
6071,313610,8,71,0,0,0,2,895.9864365674694,14655
6072,313611,16,22,1000,1,3601,4,276.7263747725701,-20957
6073,313612,10,34,0,1,30828,3,1405.251850536386,31136
6074,313616,12,40,0,1,8109,2,732.9246504712228,-4763
6075,313621,14,40,0,1,13389,2,225.4708384108144,433
6076,313624,12,38,200,1,46020,2,800.7002833543902,51881
6077,313627,12,34,0,1,14060,2,897.7980384759776,3496
6078,313630,11,35,5000,0,0,1,1444.4919685449022,51878
6079,313631,12,40,5254,1,5475,1,1069.649225350342,-18995
6080,313634,10,35,0,1,27340,3,1377.7729525355935,26370
6081,313641,12,23,10000,1,34691,1,1840.9577605637242,12502
6082,313643,12,51,1600,1,0,2,533.1994675151491,-18476
6083,313648,12,28,2400,1,22743,4,1216.4854690597003,11070
6084,313652,10,28,0,0,243,3,1570.1252385411426,29776
6085,313653,12,23,7200,1,7359,1,1661.508044221595,-22638
6086,313654,9,76,6,1,1047,2,505.24957563975204,-6268
6087,313655,10,23,7641,1,5862,1,2197.2251866058905,-22164
6088,313657,12,25,0,1,6711,4,1145.1081204831098,-8663
6089,313664,8,43,3096,1,24349,3,1863.8156955165286,19776
6090,313668,12,23,0,0,11616,4,1200.0659164846948,3289
6091,313669,12,24,1258,0,2245,4,1253.2112124690448,35522
6092,313673,12,53,0,0,8219,2,375.6989764609207,5377
6093,313678,11,33,11000,1,12477,1,1883.984870993907,-19851
6094,313679,12,26,200,1,0,4,1130.447059363898,-19006
6095,313681,12,23,0,1,36958,4,1200.0659164846948,36368
6096,313692,12,38,0,1,14006,2,787.8824464728095,3939
6097,313694,10,32,5400,1,16256,1,1806.291242340645,-1304
6098,313695,12,22,1679,0,11646,4,1335.1505551063565,10111
6099,313696,15,33,0,1,4334,4,164.09621838615567,-15358
6100,313697,12,45,48,1,43580,2,598.6064413188396,49292
6101,313698,12,30,4000,1,29873,4,1264.0703681107589,18665
6102,313699,10,28,1400,0,13674,3,1659.8500967122054,-4505
6103,313700,11,29,0,1,0,4,1288.919434510146,-16463
6104,313701,12,25,5000,0,39163,1,1465.5540425226245,-60828
6105,313702,8,28,900,1,2290,3,2135.2593165686594,-10954
6106,313703,9,42,9000,0,15404,1,2015.9502322313783,13339
6107,313704,17,28,9450,1,28227,1,399.6796889843863,-858
6108,313706,14,38,8900,0,0,1,850.822375642736,75493
6109,313711,12,27,4600,0,39816,1,1384.960572757882,-64752
6110,313713,10,27,1000,1,25252,3,1661.6933209498384,20413
6111,313714,10,33,675,0,24262,3,1475.9909480125116,-41177
6112,313715,8,55,4500,1,0,2,1624.0501344157128,-18659
6113,313718,14,42,15000,1,12016,1,1131.850808527768,-32452
6114,313720,10,23,1000,1,2529,3,1771.6089129530064,-14150
6115,313721,9,30,500,1,30497,3,1800.9389407737108,30942
6116,313722,12,24,4200,1,14433,4,1441.7615929970925,-5622
6117,313723,12,37,3000,1,5688,2,1007.6288976973083,-14680
6118,313724,14,33,0,1,1824,4,417.8231244163617,-17688
6119,313727,12,32,4500,1,8663,1,1241.1571643131247,-13864
6120,313728,12,24,0,0,13662,4,1172.5870184839023,-3310
6121,313730,8,32,0,1,0,3,1967.6634585983775,-12661
6122,313731,14,30,10000,1,32886,1,1141.1516624977667,7903
6123,313732,12,25,3157,1,4386,4,1347.437675658859,-18212
6124,313734,12,36,1060,1,21137,2,910.77477794677,12513
6125,313736,12,35,0,1,0,2,870.3191404751851,-17656
6126,313737,12,29,2850,1,16281,4,1217.8467040424657,562
6127,313739,12,22,6000,0,61821,1,1612.0799209329016,-122888
6128,313740,12,24,680,1,11474,4,1216.167663881275,-3014
6129,313743,14,24,3920,1,26814,4,916.3628093024745,10855
6130,313745,13,27,2000,1,17833,4,964.6017872671273,2759
6131,313747,12,35,780,1,21857,2,920.3087043133492,13630
6132,313751,13,22,900,0,21989,4,1031.4981744223933,-21747
6133,313753,12,48,2000,1,25744,2,641.2718352806878,18514
6134,313754,13,43,4200,1,5565,2,665.9356249518278,-17989
6135,313755,12,38,1800,1,11970,2,903.2429784070355,-2835
6136,313756,12,22,460,1,0,4,1257.0258393131226,-20059
6137,313757,17,42,2282,0,29949,2,-444.41615686254954,-33979
6138,313758,11,33,5500,0,53552,1,1531.4943567504379,-106139
6139,313759,11,25,1600,0,11793,4,1501.3777215659575,5566
6140,313761,10,32,7020,0,2475,1,1910.115721081449,49891
6141,313763,12,22,4000,1,25879,4,1483.9015521170986,11659
6142,313764,15,34,0,1,15104,2,136.6173203853632,1211
6143,313766,12,30,6000,1,38236,1,1392.2487369265655,27267
6144,313767,16,31,16000,0,29308,1,990.7540588839765,23329
6145,313770,12,24,0,1,2115,4,1172.5870184839023,-15476
6146,313771,12,29,7000,0,22742,1,1483.8168193352612,-3466
6147,313772,12,23,3000,0,36061,4,1392.3334697084028,-58146
6148,313773,12,50,3200,1,0,2,663.2210605685868,-21685
6149,313774,15,38,0,1,42760,2,26.701728382195142,43175
6150,313775,8,41,0,1,8493,3,1720.3533765912453,1748
6151,313782,12,22,2500,1,7943,4,1387.7677755052446,-12238
6152,313786,14,35,800,1,1635,2,414.1366759410994,-19608
6153,313787,12,33,7781,1,6834,1,1423.954880354664,-23190
6154,313789,13,22,8400,1,19926,1,1512.1670574816635,-7423
6155,313790,12,24,14000,1,32632,1,2069.835600194543,1168
6156,313791,12,23,11000,1,4180,1,1905.0469449716256,-34614
6157,313792,11,34,4100,1,10728,1,1414.2906005785844,-8398
6158,313793,11,33,150,0,6144,4,1188.6172201681602,14019
6159,313795,8,27,7000,1,21288,3,2553.682239457663,5319
6160,313796,13,47,2646,1,33873,2,456.42544037877815,28030
6161,313803,8,25,0,0,22361,3,2160.0157446039257,-40257
6162,313804,11,30,3000,1,57925,4,1453.7080897330598,64359
6163,313805,9,25,500,1,4583,3,1938.3334307776731,-8401
6164,313806,12,36,8520,1,17157,1,1388.8800936297266,-8817
6165,313809,13,27,1600,0,15375,4,938.9661135039642,268
6166,313810,11,25,8400,1,30865,1,1937.1841755396963,12280
6167,313813,12,32,3500,1,12309,4,1177.0679799052214,-6299
6168,313815,13,34,14900,0,42397,1,1598.9999801235244,-31787
6169,313820,12,29,7360,0,45869,1,1506.8889257221053,-71788
6170,313825,12,31,922,1,0,4,1039.3249605024412,-19856
6171,313826,12,28,0,1,476,4,1062.6714264807342,-17665
6172,313829,12,27,5106,1,20969,1,1417.3897000682773,3134
6173,313830,8,26,0,1,3564,3,2132.536846603133,-7510
6174,313834,11,24,10000,0,17046,1,2067.205768593136,24337
6175,313841,13,25,2000,1,13674,4,1019.5595832687104,-3432
6176,313842,11,58,0,1,1500,2,492.0313924871607,-10250
6177,313843,12,35,0,1,3183,2,870.3191404751851,-12687
6178,313844,12,25,0,0,29809,4,1145.1081204831098,-51793
6179,313845,14,38,1200,1,26985,2,357.3356557018851,18265
6180,313846,9,24,79,0,8367,3,1938.8307821427388,3506
6181,313848,10,24,4800,1,471,3,1987.6689157022447,-25065
6182,313849,11,35,0,0,7680,2,1124.0460465053893,8550
6183,313850,10,38,400,0,1311,3,1320.9719322963792,26177
6184,313853,12,34,3000,0,16158,4,1090.0655916996857,-1553
6185,313856,12,29,0,1,6768,4,1035.1925284799418,-7813
6186,313858,8,45,4050,1,25654,3,1869.9989814400797,20372
6187,313860,11,36,800,1,7772,2,1147.8384960309195,-6098
6188,313864,16,44,1500,0,1008,2,-295.76478904091346,47441
6189,313865,11,25,280,0,1838,4,1416.7799981475273,30313
6190,313866,8,33,8254,1,43110,3,2469.1766887004123,36259
6191,313867,12,35,0,1,0,2,870.3191404751851,-17146
6192,313873,11,23,600,1,11991,4,1492.246333159641,-813
6193,313881,11,38,85,1,41627,2,1047.0569331776842,46627
6194,313882,13,27,13000,1,2982,1,1669.5828157540564,-40727
6195,313883,12,35,6020,1,48281,1,1256.13603061076,42879
6196,313888,8,39,0,0,15930,3,1775.3111725928293,-25352
6197,313889,10,32,6487,1,27652,1,1875.9561857920344,13595
6198,313890,12,35,2584,1,22400,2,1035.925592985206,11133
6199,313891,11,34,2500,1,0,4,1311.7479055259391,-21144
6200,313893,12,35,0,1,1154,2,870.3191404751851,-15731
6201,313894,10,53,100,1,0,2,889.5617069621203,-12570
6202,313895,12,29,2853,0,13026,4,1218.0389715956862,8603
6203,313901,12,28,800,0,5727,4,1113.9427740070569,22318
6204,313902,10,26,0,1,0,3,1625.0830345427257,-15492
6205,313904,15,36,167,1,12363,2,92.36241817989867,-3593
6206,313905,12,23,0,0,2133,4,1200.0659164846948,31490
6207,313906,13,38,0,1,10688,2,534.1555404426035,-2167
6208,313908,10,23,5460,1,27617,1,2057.4466754122514,14445
6209,313910,12,24,10831,0,13750,1,1866.7369748058954,38663
6210,313912,12,50,400,0,0,2,483.7713442264594,32921
6211,313913,12,30,9148,1,16460,1,1594.0014894426422,-11067
6212,313915,17,25,2016,1,41994,4,5.677386098417628,33193
6213,313916,12,24,2500,1,1647,4,1332.8099795036596,-21167
6214,313921,12,31,22000,1,28215,1,2390.1967894522168,-18004
6215,313922,14,23,8500,0,23957,1,1237.37017189146,4927
6216,313923,12,23,7680,0,22178,1,1692.270852737387,2828
6217,313924,10,29,14000,1,57016,1,2439.8949222509873,42904
6218,313925,12,24,10500,1,26992,1,1845.5234547668842,218
6219,313926,14,34,1000,0,22968,4,454.4334108234725,-23736
6220,313927,12,22,1800,0,14841,4,1342.9053464197132,805
6221,313929,11,49,2000,1,4417,2,867.5198433101014,-11469
6222,313930,8,68,2000,0,24695,2,1106.6014993856534,-52594
6223,313933,14,29,7204,1,75052,1,989.4372008940627,77060
6224,313936,12,24,800,1,26236,4,1223.858366010225,19183
6225,313938,12,61,0,1,0,2,155.86779245458092,-14056
6226,313940,9,37,0,1,1785,3,1576.5420625642137,-10776
6227,313944,7,47,1400,1,345,3,1898.931752787761,-11892
6228,313946,12,34,3200,1,37797,4,1102.8834285812645,32704
6229,313949,10,30,3000,0,19257,3,1707.434995763264,-15768
6230,313954,9,23,3797,0,15289,3,2204.5932677721157,-1372
6231,313959,11,38,0,1,19839,2,1041.6093525030137,13752
6232,313961,12,26,2000,1,5128,4,1245.807591298124,-14748
6233,313962,12,37,0,1,0,2,815.3613444736002,-16872
6234,313968,13,40,0,1,14050,2,479.19774444101677,2689
6235,313969,12,22,12000,1,15164,1,1996.6150273803214,-20247
6236,313971,12,23,103,1,19403,4,1206.6671024787083,10271
6237,313972,9,33,600,0,15069,3,1724.9111652121246,-15960
6238,313974,12,23,1850,1,26932,4,1318.6309076393154,17901
6239,313981,12,24,5000,0,37488,1,1493.0329405234152,-54746
6240,313982,12,58,0,0,5425,2,238.3044864569565,11732
6241,313983,12,32,500,1,8854,4,984.8004266815133,-5304
6242,313988,11,37,0,1,4745,2,1069.0882505038044,-8728
6243,313992,12,31,1800,1,11671,4,1095.595264412581,-3892
6244,313993,10,27,4000,1,36183,3,1853.9608741735465,30831
6245,314001,14,45,1658,0,0,2,194.33621615515403,44435
6246,314004,12,36,2750,0,1463,2,1019.0854995961254,41270
6247,314006,11,22,14400,1,27085,1,2404.1559759894917,-6443
6248,314008,12,22,1800,0,6210,4,1342.9053464197132,26899
6249,314012,11,36,0,1,0,2,1096.5671485045968,-16220
6250,314013,12,23,0,0,0,4,1200.0659164846948,37571
6251,314016,10,30,400,0,0,3,1540.8031163027172,32104
6252,314019,9,65,0,1,0,2,807.1329185420227,-9401
6253,314023,9,25,0,0,0,3,1906.2888385737224,29017
6254,314025,10,42,78,0,1123,2,1190.4196229138633,24340
6255,314029,8,33,675,1,53802,3,1983.4447600729181,67351
6256,314030,14,29,8000,1,14000,1,1040.452191682758,-16095
6257,314033,12,23,3600,1,1248,4,1430.7869803531466,-24326
6258,314034,10,24,12000,1,16883,1,2449.111043439145,-13894
6259,314035,10,37,278,1,1203,3,1340.6319497994064,-13134
6260,314037,12,26,2000,0,36039,4,1245.807591298124,-63058
6261,314039,8,44,11,1,1053,3,1638.621663617355,-9815
6262,314041,12,29,0,1,14952,4,1035.1925284799418,4462
6263,314044,12,31,604,1,41727,4,1018.944599860728,43654
6264,314045,9,51,0,1,17865,2,1191.8374905531182,16345
6265,314047,13,39,2000,1,617,2,634.8550112576158,-21471
6266,314051,13,33,5000,1,4434,1,991.9959524860751,-22532
6267,314052,12,31,76,1,18525,4,985.1055104933566,9971
6268,314054,12,26,0,1,10425,4,1117.6292224823173,-2620
6269,314055,15,46,3500,0,3885,2,31.182689803514222,43321
6270,314057,12,46,0,1,4773,2,568.051262466468,-8861
6271,314058,14,28,2600,1,13815,4,721.8494938808726,-5790
6272,314059,12,40,1600,0,0,2,835.4673455238662,39834
6273,314061,12,27,9000,1,32967,1,1666.9529841526528,13445
6274,314065,12,32,4500,0,35854,1,1241.1571643131247,-53917
6275,314067,9,28,2000,1,26468,3,1952.0305133871534,21989
6276,314068,15,33,300,0,11417,4,183.32297370852757,11308
6277,314069,12,24,1200,1,5397,4,1249.4940397733862,-13046
6278,314070,9,28,19000,0,37335,1,3041.546648321506,-8517
6279,314072,10,31,4200,0,773,3,1756.8631190519554,44627
6280,314073,12,30,600,1,30324,4,1046.1671411238895,26202
6281,314074,12,30,5000,1,9459,1,1328.1595525186603,-13647
6282,314077,12,28,7800,1,42786,1,1562.5670648623782,29846
6283,314078,11,29,0,1,52713,4,1288.919434510146,62554
6284,314080,12,38,5234,0,9512,1,1123.325237663772,25950
6285,314081,12,31,5342,1,0,1,1322.5991555853725,-28655
6286,314084,12,32,5000,0,5062,1,1273.2017565170754,39972
6287,314085,13,32,0,1,753,4,699.0289284473565,-18264
6288,314086,10,34,4104,0,3129,3,1668.2738633464196,36422
6289,314088,14,39,3462,1,30198,2,474.8264928317658,18563
6290,314091,8,47,2757,1,23079,3,1732.1738699990783,19445
6291,314092,9,32,0,1,4853,3,1713.936552568175,-6312
